t_ms,target_um,current_um,error_um
0.0,99.9799,99.987,0.007
0.001,99.9799,99.987,0.007
0.002,99.9799,99.987,0.007
0.003,99.9799,99.987,0.007
0.004,99.9799,99.987,0.007
0.005,99.9799,99.987,0.007
0.006,99.9799,99.987,0.007
0.007,99.9799,99.987,0.007
0.008,99.9799,99.9871,0.0071
0.009000000000000001,99.9799,99.9871,0.0071
0.01,99.9799,99.9871,0.0071
0.011,99.9799,99.9871,0.0071
0.012,99.9799,99.9871,0.0071
0.013000000000000001,99.9799,99.9871,0.0071
0.014,99.9799,99.9871,0.0071
0.015,99.9799,99.9871,0.0071
0.016,99.9799,99.9871,0.0071
0.017,99.9799,99.9871,0.0071
0.018000000000000002,99.9799,99.9872,0.0072
0.019,99.9799,99.9872,0.0072
0.02,99.9799,99.9873,0.0073
0.021,99.9799,99.9873,0.0073
0.022,99.9799,99.9874,0.0074
0.023,99.9799,99.9874,0.0074
0.024,99.9799,99.9874,0.0074
0.025,99.9799,99.9874,0.0074
0.026000000000000002,99.9799,99.9874,0.0074
0.027,99.9799,99.9874,0.0074
0.028,99.9799,99.9875,0.0075
0.029,99.9799,99.9875,0.0075
0.03,99.9799,99.9875,0.0075
0.031,99.9799,99.9876,0.0076
0.032,99.9799,99.9876,0.0076
0.033,99.9799,99.9876,0.0076
0.034,99.9799,99.9876,0.0076
0.035,99.9799,99.9877,0.0077
0.036000000000000004,99.9799,99.9877,0.0077
0.037,99.9799,99.9877,0.0077
0.038,99.9799,99.9877,0.0077
0.039,99.9799,99.9877,0.0077
0.04,99.9799,99.9877,0.0077
0.041,99.9799,99.9877,0.0077
0.042,99.9799,99.9877,0.0077
0.043000000000000003,99.9799,99.9877,0.0077
0.044,99.9799,99.9877,0.0077
0.045,99.9799,99.9877,0.0077
0.046,99.9799,99.9877,0.0077
0.047,99.9799,99.9878,0.0078
0.048,99.9799,99.9877,0.0078
0.049,99.9799,99.9878,0.0078
0.05,99.9799,99.9878,0.0078
0.051000000000000004,99.9799,99.9878,0.0078
0.052000000000000005,99.9799,99.9878,0.0078
0.053,99.9799,99.9878,0.0078
0.054,99.9799,99.9878,0.0078
0.055,99.9799,99.9879,0.0079
0.056,99.9799,99.9879,0.0079
0.057,99.9799,99.9879,0.0079
0.058,99.9799,99.9879,0.0079
0.059000000000000004,99.9799,99.988,0.008
0.06,99.9799,99.988,0.008
0.061,99.9799,99.988,0.008
0.062,99.9799,99.988,0.008
0.063,99.9799,99.988,0.0081
